mention_id,mention,canonical_candidate,entity_type_suggestion,group_suggestion,source_file,char_offset,context,annotation_status,notes
IM00532,Chesapeake,Chesapeake,AMBIGUOUS,needs_context,v4FullOCR.txt,1366835,"Sir Hatton, 363. Cheeke, Sir Thomas, 80, Cheese. See under Commodilies. Cheesman, Jo., Lieutenant, 558. Chelsea, 64, 126, Cheny, Richard, 866. Chesapeake (Chesceak, Cheskacke), 7, 108, 221. Chesapeake Bay. Proclamation forbidding trade for corn in, 275-276. Chesner cheese, 280. Che: See under Cominoilities. Chesterman, �, 172. Chetley, �, 290. Chew, John, 402. Chicahominies (Chocohomi",seed_unreviewed,"can name a polity, bay, or place; adjudicate from local context"
IM00533,Accomack,Accomac,AMBIGUOUS,needs_context,v4FullOCR.txt,157593,"a marke of white paper, and hee hit it at the first, but M* Charles Could not hit it, But see the Enuie of theis slaues, for when they Could not take the ship then o' men saw them threaten Accomack that is the next Planta�on and nowe ther isno Way but starueing ffor the Gow?uour 62 RECORDS OF THE VIRGINIA COMPANY told vs and S' George, that except the Seaflower cume in or that wee ca",seed_unreviewed,can name a polity/shore/place; adjudicate from local context
IM00534,Accomack,Accomac,AMBIGUOUS,needs_context,v4FullOCR.txt,1350567,"0, 94, 166 Addison, Thomas, 210. Comme wer for settling goverument of | Administration, letters of, 399, Virginia, 491, 494. | Admiral, 461. 462. Abigail. sce iader Ships. ( Admiralty, 242. Accomack, 61. � Of New England, 463, 462, 463, 471, Accounts, 521. Adventure, Roll of. See Roll of Adventure. Cattle after massacre, 132-134. Adventurers, 153, 204, 223, 386, 387, 392, 411, Colonis",seed_unreviewed,can name a polity/shore/place; adjudicate from local context
IM00535,Rappahannock,Rappahannock,AMBIGUOUS,needs_context,v4FullOCR.txt,1454339,"8-395. Rebuttal of Compauy�s defense, 388-397, Cpe oo er stam athe Ratond, John, 8. Raine, �, Captain, 363. Rainetl, Hiuufrey, Bb-4. poten Sitemnmediia� Noid Ramsden, Milliccut, ato. Rappahannock Ris: Ratcliffe, Sir John, �57, 663. Rawleigh, �, 291. Ray, Res, 406. Read, Thomas, 552, Rebels, 415. Receipt, far Court Books, 123. Record for Couneil for Virginia, $3. Religion, 36",seed_unreviewed,often a river; do not infer a polity without contextual evidence
IM00536,Tanx Powhatans,Tanx Powhatans,INDIGENOUS_POLITY,Indigenous_named_polity,v4FullOCR.txt,1470243,"s, 553. Swifte, James, 365. Swords. See under Commodities, arms. Symons, Richard, 554. Syneretism, council of union, 418, 419. Syndex, magistracy, 428. Taite, Lewis, 365. Tanner, John, 366. Tanx Powhatans, 9, 251. Tanx Weyonaques, 251, 554, 455. Tapahatonahs, 9. Tappahanna, 359, Tar. See under Commoditics. Tatem, Richard, 245, 257, Taverner, Jubn, 364. Tayler, William, 365. Taylor, �, 290, 5",seed_unreviewed,collective term in volume IV index/text
IM00537,Tanx Weyonaques,Tanx Weyanokes,INDIGENOUS_POLITY,Indigenous_named_polity,v4FullOCR.txt,1470267,"65. Swords. See under Commodities, arms. Symons, Richard, 554. Syneretism, council of union, 418, 419. Syndex, magistracy, 428. Taite, Lewis, 365. Tanner, John, 366. Tanx Powhatans, 9, 251. Tanx Weyonaques, 251, 554, 455. Tapahatonahs, 9. Tappahanna, 359, Tar. See under Commoditics. Tatem, Richard, 245, 257, Taverner, Jubn, 364. Tayler, William, 365. Taylor, �, 290, 516. Tavlor, John, 557 Tay",seed_unreviewed,collective term in volume IV index/text
IM00538,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1060,"urers associated with him, by Sir Nathaniel Rich and the defenders of Sir Thomas Smith�s regime, Throughout the whole period are portrayed the struggle of the planiation to recover from the Indian massacre of March 22, 1622, and the efforts made by the officials in London and by the Governor, Council, and Assembly in Virginia. The most important and perhaps unique document of the en",seed_unreviewed,source language; never normalize to a single polity
IM00539,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,3181,"to create an organized and systematic government, to produce commodities that would provide the necessities for living, and to develop resources that might result in needful trade with the Indians and with England. Two documents of importance, inadvertently omitted at first, but now numbered CCOXLYV A and CDANXAVULA, will be found, not in their chronolagicsl place, but at the end of",seed_unreviewed,source language; never normalize to a single polity
IM00540,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,73105,"e dined soe fonge. and an ather to Capt: Croshaw for 200 Fower yt were left one my handes, I was fayne to send tommy owne plantation; two of these a little aft? ran away (1 am afraide to y� Indians) and noe doubt the other two [2] would haue consorted w'� theire companions if sieknes had not fettered them. For y� 56 men w? S� Wiltm Nuee should haue deliuered me here, I was glad to tak",seed_unreviewed,source language; never normalize to a single polity
IM00541,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,75295,"aduantage. The ill suecesse of y� glasse workes is allmost equall vnto this: first the eoucringe of y� house, ere fully finished, was blowne downe, by a tempest noe sooner repaired but y� Indians came vppon ys, w for a while deferd y� proceedinges. Then they buill vp y� furnace, w' after one forthnight yt y* fire was put in, flew in peeces: yet yo wife of one of y� Italians (whom Th",seed_unreviewed,source language; never normalize to a single polity
IM00542,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,108314,"most men the old Prou%h is, Charitye first beginnes at home, take away one of my men, there�s 2000.Plant@ gone, thate 500 waight of Tohaeco, vea and what shall this man dee, rune after the Indians? soft, I haue phaps 10, perhaps 15, perhaps 20 men and aim able to secure my owne Plantacon; how will they doe that are fewer? let them first be Crusht alitle, and then perhaps they will th",seed_unreviewed,source language; never normalize to a single polity
IM00543,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,114104,"the murder done all ouer the land that they Could not plant anythinge att all, and att euerie Planta�on all of them for the most part were slaine and theyr howses & good�� burnt. some, the Indians kept ahue and tooke then awaie wt them, and nowe theixe two Indians that they haue taken doe tell vs that the Indians haue 15 aline w' them thus through theyr Roguery the land is ruinated a",seed_unreviewed,source language; never normalize to a single polity
IM00544,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,114172,"ge att all, and att euerie Planta�on all of them for the most part were slaine and theyr howses & good�� burnt. some, the Indians kept ahue and tooke then awaie wt them, and nowe theixe two Indians that they haue taken doe tell vs that the Indians haue 15 aline w' them thus through theyr Roguery the land is ruinated and spoyled, and itt will not bee soe stronge againe not this 12 year",seed_unreviewed,source language; never normalize to a single polity
IM00545,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,114222,"or the most part were slaine and theyr howses & good�� burnt. some, the Indians kept ahue and tooke then awaie wt them, and nowe theixe two Indians that they haue taken doe tell vs that the Indians haue 15 aline w' them thus through theyr Roguery the land is ruinated and spoyled, and itt will not bee soe stronge againe not this 12 yeares, for att our Plantaton of seaurenscore, there w",seed_unreviewed,source language; never normalize to a single polity
IM00546,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,155856,"r he hath done much for me, both on my Journy and since, I intreate you not to forget me, but by anie meanes redeeme me, for this day wee heure that there is 26 of English men slayne by the Indians, and they haue taken a Pinnace of M� Pountis, and haue gotten peeces, Armour, sworde�, all thinges fitt for Warre, so that they may now steale vpon vs and wee Cannot know them from English,",seed_unreviewed,source language; never normalize to a single polity
IM00547,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,176699,"pon anie oceasion, insomuch as if 1 This letter is abstracted in No. CCCLXXII. It is in the same hand as Number CCCIV. MARCH 30, 1623 71 they had had anie knowledge of the purpose of the Indians, the most part Could not possiblie haue preuented their treacheries: but inust either haue beene beseiged in their houses (and Consequentlie famished) or Cut of as they followed their labou",seed_unreviewed,source language; never normalize to a single polity
IM00548,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,178433,"Commaund�. Extreame hath beene the mortalitie of this yeare, wh I am afraid hath dobled the Nomber of those wh were massacred; yet with our small and siekhe forces we haue discomforted the Indians, round about vs, burnt their houses, gathered their Corne and slaine not a few; though they are as swift as Roebuek@ and not to bee destroyed but by surprize or famine they now beginne to d",seed_unreviewed,source language; never normalize to a single polity
IM00549,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,178912,"inclineable thereunto and will trie if wee can make them as secure as wee were, that wee may followe their example in destroying thent Although in particuler I haue not suffred mueh by the Indians, yet haue I lost. by sicknes 23 aves of ney small Nomber to the greate dimninu�on of my meanes, and iinpaire of my last yeares profit, and had I not hired in good time the sixth part of a s",seed_unreviewed,source language; never normalize to a single polity
IM00550,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,182426,"pline, and Example: but how well wee beganne to build (though impossible to Cantinew) on this prescribed founda�on I coniecture is not unknowne vnaty you; Neither could the Trecherie of the Indians (although foreknowne) have beene but in part prevented: who like violent lightening are gone as soone as peeived. Yet are we taxed y' the wd = a . - : . ' 7 fromm awing with indisere�on an",seed_unreviewed,source language; never normalize to a single polity
IM00551,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,186719,"nes, insomuch as wee haue lost I beleive few lesse then 500, : and not manic of the rest that haue not knockt at the doores of death. yet with our small and weake forees wee haue Chased the Indians from their aboad@, burnt their houses, taken their Corne and slayne net 2 few. MARCH 30, 1628 75 The great King now sues for peace, and offers a restituton of his Prisoners: ea {ite for w",seed_unreviewed,source language; never normalize to a single polity
IM00552,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,189560,haue large guifis and larye Coiissions and rorshipped and what goud hane they done for yo? marry tf euen this brought il to nought: Thorp he tath brought sueh a misery vpou vs by letting Y Indians haue their head and none must controll them. The Gouernor ood at that tyme for a Cypher whilest they stood ripping open of gutts: �uptaine Newce he cutts our throate on the other side and h,seed_unreviewed,source language; never normalize to a single polity
IM00553,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,189770,"ead and none must controll them. The Gouernor ood at that tyme for a Cypher whilest they stood ripping open of gutts: �uptaine Newce he cutts our throate on the other side and he letts in v Indians, and that while the other prouides tu kill all the swyne as it were of sett purpose to owthrow alk: and who must make this good againe? The old smoker our (1 knew not how te terme him but)",seed_unreviewed,source language; never normalize to a single polity
IM00554,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,212736,"es: Our future miseries doe post a paee: & for prizes of thinges hee sayth: a 1000 of nayles coste 18� or 20"" 1000: I haue payed 12"" sterlinge for a hogs- head of meale 20� for a bushell of Indian Corne and non Sto bee had� but with great men which endanger mee and myne to sterue beefore haruest: In a Postscript hee sayth: # newes was brought that Cap: Spilmian wis cut off by the Ind",seed_unreviewed,source language; never normalize to a single polity
IM00555,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,212929,"ian Corne and non Sto bee had� but with great men which endanger mee and myne to sterue beefore haruest: In a Postscript hee sayth: # newes was brought that Cap: Spilmian wis cut off by the Indians, hee had warninge of $it� by an Indian: Hee and his men cominge with theyr armour The kinge of that place asked why lice came soe armed? Spillman ta�u$ld him of his distrust and shewed him",seed_unreviewed,source language; never normalize to a single polity
IM00556,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,212969,"great men which endanger mee and myne to sterue beefore haruest: In a Postscript hee sayth: # newes was brought that Cap: Spilmian wis cut off by the Indians, hee had warninge of $it� by an Indian: Hee and his men cominge with theyr armour The kinge of that place asked why lice came soe armed? Spillman ta�u$ld him of his distrust and shewed him the man that gaue him Warninge, Wheere",seed_unreviewed,source language; never normalize to a single polity
IM00557,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,213488,eward to beetray him that had giuen him so faythfull a Warninge) but his owne life payd for it for y� next day hee & his men coming a shore disarmed thinking to trade were all cut of by the Indians. They tooke M* Pountise his shallope & hewed her too picees & came with 60 canowes to take the vnlucky ship the Tyger who had bat 4 saylers & some few land men whe who whilfed vp sayles & w,seed_unreviewed,source language; never normalize to a single polity
IM00558,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,214203,"d beene the greatest enemy they had: Spilmans death os a just reuenge, it was done about that part of the Country: If wee had suffi- cient prouision, wee should not necde to seeke after the Indians: It is a great loss to vs for that Cap. was # grea �the hest$ linguist of the Indian Tongue of this Countrys Fh 1 Name uncertain, 90 RECORDS OF THE VIRGINIA COMPANY If you thinke fitt to",seed_unreviewed,source language; never normalize to a single polity
IM00559,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,214289,"ut that part of the Country: If wee had suffi- cient prouision, wee should not necde to seeke after the Indians: It is a great loss to vs for that Cap. was # grea �the hest$ linguist of the Indian Tongue of this Countrys Fh 1 Name uncertain, 90 RECORDS OF THE VIRGINIA COMPANY If you thinke fitt to eary our Tobacco into Holland to saue the thirdes Jet mee know to whom [ shall addere",seed_unreviewed,source language; never normalize to a single polity
IM00560,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,217550,"lowne MM� Norwoods 2Vp in yo Tarbour by firing of her owne powder.� The price* of a Hogs- cone ofthese head of Meale by their tres appeareth to be 12"" aad Ssometymes 1558 u hushell of their Indian Corne xx* �the price of a Hogg ten pound and a Hen Hen xv�$ and yet �none of these almost�$ not to be made had for money. �the price a Uogg'� Insomuch that we find one P. Arundle (who (as b",seed_unreviewed,source language; never normalize to a single polity
IM00561,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,269062,"ruyned plantacons: thes writt from virginia, es 4 Iron workes at once wh & none Sall$ of therm by halfes whereas one or 2 might to be effected: That ye prosperths af =� plante�ens sett y* Indians on work toy"" massuere Coneerning the lotteryes who they were yt were imployed in them, by whom, wt reward was granted to them, who mooued for that reward Hee thes were putt dewate: what wa",seed_unreviewed,source language; never normalize to a single polity
IM00562,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,360831,g at Warasquiack wt! were but 3 households. Sinee wth tyme their letters make men�on of 5 or 600 that haue pished wh sicknes and famine. And many after that tyme perished by the hand� of th�Indians. And here we doe obserue that when this Muster Roule of the yeare 1622 was taken it appeareth Sby the printed bookes of the Companye� that � in the 3 yeares before vzt 1619. 1620. 1621: th,seed_unreviewed,source language; never normalize to a single polity
IM00563,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,361500,"those 3 yeares before the Massacre there were lost aboue three thowsand soules $w""? neede proeced from much negligence & want of good gou%nt:� besid� those that haue pished by & since by th�Indians and by sicknes: And so consequently that the people remayning in the Colony are but few. w"""" likewise appeares by some of their tres. 8: M* George Sandys in his tre to Mt Wrott hath these",seed_unreviewed,source language; never normalize to a single polity
IM00564,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,362315,"burthens. Againe the Gouerno"" S' Francis Wyatt 4 April last sites te [sic] $in� his father sayeth thus: They (meaninge the Company here) talke [2] of an Armye of 500 to issue out vpon th� Indians in all parts and after 1 Ruhing Armye of 150 to vex them in all places This ioyned w�h the 5 man te keepe for the fort would leaue some xx men to guard 40 Plautacons hulfe a man to each, co",seed_unreviewed,source language; never normalize to a single polity
IM00565,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,362814,diuerse passages in their tres from thence by wh we may discerne the paucitie of the people we find that one Willin Capps beeing generallie approued as a fitt man to be imployed against th� Indians he demanding but 46 30 small shott and 10 men to secure the Boutes was as it seeines putt of wh �by� this Reason giuen in their Counsell there. That if theis men should be slayne then theiz,seed_unreviewed,source language; never normalize to a single polity
IM00566,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,366491,"etters: 1 That these �the� people now remayning in the Colony are but few: 2� That they are most weake and miserable �beeing$ in danger to be ruyned $both$ by famine and by the hande of th� Indians. Awe thirdlie That this misery is befallen them ptlie through want of good gou%ment and direetons both here and there, {Indorsed:] An Abstract of the tres from Virginia, all but Frethornes",seed_unreviewed,source language; never normalize to a single polity
IM00567,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,378937,"ress, Washington, D. C. List of Records No. 498 A Proclamation to bee carefull of y* Savadges treacherie. By the Gouerno� and Captaine generall of Virginia. Whereas the coming of certaine Indian� lately to Martins Hundred hath given vs cause to suspect, that theire intent is only to spy and obserue the weaknes of o� plantatione, that they may take the better advantage to effect any",seed_unreviewed,source language; never normalize to a single polity
IM00568,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,379236,"ue the weaknes of o� plantatione, that they may take the better advantage to effect any treachearous plott against vs. The Governor considering the manifold daungers, that may follow by the Indian@ resorting to privat Plantacions, and treating w� them, out of his especiall care to plvent any mischeif that may hapne thereby, doth charge and comand, that no pson whatsoeu?, (but only th",seed_unreviewed,source language; never normalize to a single polity
IM00569,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,379502,"peciall care to plvent any mischeif that may hapne thereby, doth charge and comand, that no pson whatsoeu?, (but only the chiefe Comander of any Plantation) shall hold any conference w' any Indian� Gf at any time they shall in pesecable maner resort vnto them, and desire a parley) w*out first givinge notice thereof to his Comander: And that no Comander of any planta�on shall in any w",seed_unreviewed,source language; never normalize to a single polity
IM00570,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,390797,"l inhabitt in this Colony, that they plant at least a sufficiencie of Corne for themselues and theire families, and that they do not hope or rely vppon any supply of Corne, by trade w'� the Indians, w"" wilbe in vaine, since leaue and license to trade wt them, shalbe very sparingly grannted to any, and not at all to sueh, whose want of Corne hath proceeded from theire neglect of planti",seed_unreviewed,source language; never normalize to a single polity
IM00571,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,418053,beeing spoyled it beeing answered that St G. Yardlie should puide them Corne if they would puide Tobacco. And another fre giues a Reason why they are not suffred to plant Corne least ## th� Indians should lurke in it. And of this M* Jadwyn complayned lately in open Court. 22 Theyr owne Beekes �printed paprs� speake but of 180. 23 See M* G. Sandys his tre to M' ffarrar. let it be see,seed_unreviewed,source language; never normalize to a single polity
IM00572,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,477055,he former peed this isbeleaveth they haue not left behind them so many able men in the Contrey: elutine And Ht expresse word� more expressly he sayeth that when they were to goe vpon th� Indians they could out of the whole Colony but raise ISU (vhereof sO were fitt only to carry burthens) te teownter wea - < -~ divtinns We find also that not only the liues of #bewe 2646 dinerse,seed_unreviewed,source language; never normalize to a single polity
IM00573,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,481380,"heit prouidence Sof thexpert Couerno� & the � oe aa Officers in those tyimes� that they did not only preuent any such disasters ee iipeeeen as haue lately befallen them by the hand� of the Indians, but that eonftrari-s� If his Mae at hy one 218 RECORDS OF THE VIRGINIA COMPANY will please th call wise they ether forced them to a � good correspondence and made prey if for the old A",seed_unreviewed,source language; never normalize to a single polity
IM00574,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,503025,"St Francis Wyatts tre to his father George Wyatt Esqt dat 4 Ap. 1623 Jam� City sayes, M� Boyse reporteth of a great deale of imiserie that 0� people endure and not least. Hunger in w'h th� Indians also suffer extreame. The Company agreed wth Capt Each (M? of th� Abigaile) for erecting of a Fort vpon the Oister bankes: but it pleased God to eall himt away pres- ently after his comin",seed_unreviewed,source language; never normalize to a single polity
IM00575,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,504253,"found at his landing out of the Abigaile, The Gouernor & his lady at M* Gookins Planta�@on: But of all M* Gookin�s men wch he sent ou? the last yeare we found but 7: becing all killd by th� Indians and his plantaGon ready to fall to decay: The Countrey ai this tyme standeth in as bad an estate as it hath done many a day for we cahot goc to o' labour uwhout armed men to garde us wh wil",seed_unreviewed,source language; never normalize to a single polity
IM00576,Indian,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,508089,"poorer sort are not able to ee seal live: xij! ster: I hane pd fora hogshead of Meale & that in good sil? xse a iustell of Plate, cheifelie to feed the men that make my house. A Bushell of Indian India? Corne Corne is sold for xx* 8. Idem to Mr� Cafting. 25 M%ch 1623) I haue ben forced to buy a hogs- head of Meale wh cost me xij""! stert: A faire guilt silu? bowle wth a Couer payed",seed_unreviewed,source language; never normalize to a single polity
IM00577,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,515461,"of this Contrey, There was the first pe a i Massaere killd of of English 400 and odd psons: since at tymes there haue ben killd XX and odd And in this last Massacre there was eutt off by th�Indians a Pinnace, a Shallopp, and a small Boate wth 26 men all in compleat Armour the 27 of M9ch 1623 So the truth is we lywe in the feare- fullest age that cuer christians lyued in: And to speake",seed_unreviewed,source language; never normalize to a single polity
IM00578,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,516402,"much Corne as we would: And indeed, we dure scarce stepp out of pene eemie ** o dores neither for wood nor water the fast sere The last yeare I had a : very hard yeare of it by reason of th�Indians and J feare this wilbe as bad: T lost the last yeare as many Cattle as were worth a 100"": yet if we saue but o' liues god willing the next yeare I will see yo"" &e 15. Idem to his father i",seed_unreviewed,source language; never normalize to a single polity
IM00579,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,518568,me at this tyme but for puision of victualls he that hath it keepes it and will part wth none for they all feare want: The Contrey is fullie determyned this Somer to sett mainly? vpon th� Indians w�h if it please God to prosp we shail haue againe a plentifull Contrey; but in the meane tyme we shall want if o� Frend� in England doe not stand to vs. If it be possible send me a Hogg,seed_unreviewed,source language; never normalize to a single polity
IM00580,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,523211,man and must be peremptorilie compelld from the most: Such an Antipathy is there betweene theyr vast Comands and of grumb- ling Obedience: They talke of an Army of 500 to issue out vpon th� Indians py this account tn all paris and after a rufiing Armuye of 150 te vex them inall plares: This vet 700 men in ye loyned wth the 4 man for the Fort would leaue some xx men to guard 40 Panbeon,seed_unreviewed,source language; never normalize to a single polity
IM00581,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,525430,l [blank]. There is one Rousley a Surgeon that came ou? in the James and brought ten men ou? wth him to Virginia but all his seruants are dead. There are none but women in Captiuitie wth th�Indians for the men that they tooke they putt them to death: Many of yot yong Cattle are dead for there hath ben a generall mortalitic both af man & beast this yeare & the last: Two or 3 freemen th,seed_unreviewed,source language; never normalize to a single polity
IM00582,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,563153,enefit� of the better setling of the plantationin Virginia. 1. The places #*�h were antientlie $hest� fortified were the Cities of Henrico and Charles w�h are now vtterlie demolished by th'Indians: And tho fortifications about James Citie & Elizabeth Citie are Shaue ben� sulfered by the Colonye of late to grow to such decay that they le sak are become of no strength or vse so that as,seed_unreviewed,source language; never normalize to a single polity
IM00583,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,564437,wne wth great Timber Trees so that there is little or no land fitt for {presents culiure but whet is �what� by industric is cleared of the wood or either hy the Gelony �English� or +h by th�Indians. 4. The fortifications antientlie vsed were by Trench and Pallizado #�h new are sli gone te ruyne and diuerse blockhouses made of Fenther great Tymber built vppon passages aH and �he for s,seed_unreviewed,source language; never normalize to a single polity
IM00584,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,601605,"overnor and Capt generall of Virginia. Forasmuch as the tradeing for Corne by diu� privat men hath not only heene the meanes of bringeing downe the vallew of o� Trucking stuffe amongst the Indians (whilest mens necessities haue caused them to giue any rates for Corne, rather then return emptie) but also beene agreat hin- drance to the planting of Corne (so often, and so strictly Coma",seed_unreviewed,source language; never normalize to a single polity
IM00585,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,602324,"creed and by these plsent@ doth straightly charge and Comand, that no pson or psons vin this Colony) of what condi@on or qualitie soever, shall dare to go to trade or truck for Corne w� any Indians, either Easterne Shore, or win any part of the Bay of Chesapeack: as they will answer the eon- trary at theire vttermost perill@. Given at James Cittie the fourth day of September 1623, Fr",seed_unreviewed,source language; never normalize to a single polity
IM00586,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1044121,"to spread, und growe, to find out the best Commodities, and inlarge the Ikine� Dominions, but they shall secure it both from forraine Enimies, and inable it to give lawes to the Domesticke Indians. 4. Fourthly, the imploying of those men there to make the best & sud- dainest returnes hither. 5. Fiftly the mannageing and ordering those returnes so, as they shall not onely supply and",seed_unreviewed,source language; never normalize to a single polity
IM00587,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1068389,"trade, in any River, or Rivers win the Bay, cither vppon pledg, if the Savadges shall require it, or othenvise: forbidding notw�standing the said Raph, to compell by any waics or meanes any Indians whatsoever to trade more then they shalbe willing to trade for; or to offer any violence to any exept in his owne defence, in ease of suspiten of treacherie, or open wrong intended to him o",seed_unreviewed,source language; never normalize to a single polity
IM00588,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1116159,"in the bloudy Masaere, & her selfe Caried away w'� the Cruell saluages, amongst them Finduring much misery for teen monthes At the Exspiration it pleased God so to dispase the hartes of the Indians, yt for a small ransome yo"" petitioner w diuers others should be released, In Con- sideration that Doctor Potts laid out two pound of bendes for her release- meat, hee alleageth yo"" petione",seed_unreviewed,source language; never normalize to a single polity
IM00589,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1117076,"e most humbly desiereth, that yo"" wilbe pleased to take wt Course shalbe thought iust for her rcleascment fro� his seruitude, Considering that it much differeth not from her slancry w'* the Indians, & yo"" peticioner shalbe bound to pray ete See the Court holden March the 30% 1624 474 RECORDS OF THE VIRGINIA COMPANY CDXLV. Joun Hate. Petition to Sim Francis Wyarr Berore Aprib 12, 162",seed_unreviewed,source language; never normalize to a single polity
IM00590,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1202886,"nother reson of the Generall Assemblies sendinge for the said Complaynants to Comune wth him might be and was concerninge an outrage done by some of the said Complaynante people to Certaine Indians in the Bay wth whom wee were in league and peace. in takeing away by violence� from them a certain quantitie of Corne at wh aet it semed to the assemblie the said Complaynant! conive,! and",seed_unreviewed,source language; never normalize to a single polity
IM00591,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1205059,appere by a hill of the sayed Capt Sand's hand wh the said Defend' hath to show he saith alse that the Marriners did throw som smale trompery in to the boat thinge of lite or no vallew the Indians hauinge earied away all other thing@ as it should seeme by there strowinge of old Chest@ and barrell� about the feild but weather there were at the sayd Capt Saund�s Planta�on any goode at,seed_unreviewed,source language; never normalize to a single polity
