candidate_id,mention,canonical_candidate,entity_type_suggestion,group_suggestion,mention_count,first_document_date,source_file,annotation_status,review_note
PC00624,Lady Lewarr,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 3, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00625,Lambe,,PERSON,Virginia_Company_or_colonial_unverified,1,"OCTOBER 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00626,Lawr Hyde,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00627,Leaver,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 12, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00628,Lee-Wilson,,PERSON,Virginia_Company_or_colonial_unverified,1,"May 8, 1618",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00629,Leninge,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 14, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00630,Lent,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00631,Leonard Danby,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 30, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00632,Leueson,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 28, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00633,Leuison,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 28, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00634,Leuor,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00635,Lewis,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 18, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00636,Ley,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00637,Lordships,,PERSON,Virginia_Company_or_colonial_unverified,1,"OCTOBER 31, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00638,Macdonald,,PERSON,Virginia_Company_or_colonial_unverified,1,"September 30, 1619",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00639,Mann,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 30, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00640,Marquis,,PERSON,Virginia_Company_or_colonial_unverified,1,"February 28, 1610",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00641,Martha Ferrar,,PERSON,Virginia_Company_or_colonial_unverified,1,"November 12, 1624",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00642,Martin Earle,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00643,Martin hath,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 27, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00644,Martine Hundred,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 27, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00645,Mathew,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00646,Mathewe Somers,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 12, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00647,Matson,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 30, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00648,Ma‘ Counsell,,PERSON,Virginia_Company_or_colonial_unverified,1,"SANUARY 29, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00649,Meuverell,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 10, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00650,Meverell,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 11, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00651,Michael Lloyd Ferrar,,PERSON,Virginia_Company_or_colonial_unverified,1,"November 12, 1624",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00652,Michas Termes,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00653,Mole,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 8, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00654,Monarchs,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 11, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00655,Moneth of Aprill,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 10, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00656,Montgomery,,PERSON,Virginia_Company_or_colonial_unverified,1,"MARCH 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00657,Moones,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 30, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00658,Moorewood,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00659,Morewoode,,PERSON,Virginia_Company_or_colonial_unverified,1,"OCTOBER 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00660,Morrice,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00661,Mulberry,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 30, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00662,My Lady Lawarra,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00663,Nathaniell Basse,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00664,Newce,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 30, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00665,Newee,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00666,Newporte,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 18, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00667,Nicholas Hyde,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00668,Nicholls,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 28, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00669,Noblemen,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 19, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00670,Noel Sainsbury,,PERSON,Virginia_Company_or_colonial_unverified,1,"April 14, 1896",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00671,Norff,,PERSON,Virginia_Company_or_colonial_unverified,1,"OCTOBER 31, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00672,Nowe,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00673,Officers,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 11, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00674,Order,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 12, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00675,Oulsworth,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 11, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00676,Pagett,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 29, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00677,Palavacin,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 12, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00678,Peake,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00679,Peirs,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 8, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00680,Penny,,PERSON,Virginia_Company_or_colonial_unverified,1,"DECEMBER 4, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00681,Percy,,PERSON,Virginia_Company_or_colonial_unverified,1,"April 21, 1623",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00682,Phesie,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00683,Phil,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00684,Philip Carey,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00685,Phillip,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00686,Phillip Carey,,PERSON,Virginia_Company_or_colonial_unverified,1,"SANUARY 29, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00687,Phillip Cary,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00688,Pountes,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 11, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00689,Powder Shot,,PERSON,Virginia_Company_or_colonial_unverified,1,"DECEMBER 13, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00690,Preacher,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00691,publique worke,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 28, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00692,Quaritch,,PERSON,Virginia_Company_or_colonial_unverified,1,"May 17, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00693,Question,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00694,Ralph Hamer,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 3, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00695,Rayner,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 27, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00696,Recorder,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 28, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00697,Richard Buckley,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 12, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00698,Richard Bulkleys,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 30, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00699,Richard Delbridge,,PERSON,Virginia_Company_or_colonial_unverified,1,"DECEMBER 19, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00700,Richard Hackluite,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 13, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00701,Richard Markham,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 3, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00702,Richard Stephens,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 3, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00703,Richard Topping,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00704,Richard Topping Citizen,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00705,Rider,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00706,Rimpton,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 28, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00707,Risley,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00708,Robert Barker,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 27, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00709,Robert Hall,,PERSON,Virginia_Company_or_colonial_unverified,1,"DECEMBER 19, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00710,Robert Iefferies,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 3, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00711,Robert Phillip,,PERSON,Virginia_Company_or_colonial_unverified,1,"SANUARY 29, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00712,Roberte Bateman,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00713,Roberts,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 28, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00714,Robert€,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 14, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00715,Robt,,PERSON,Virginia_Company_or_colonial_unverified,1,"MARCH 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00716,Roger James,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 11, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00717,Ruggell,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00718,Russell,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 18, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00719,s. per Ann.,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00720,Sackville,,PERSON,Virginia_Company_or_colonial_unverified,1,"May 8, 1619",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00721,Salary,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00722,Sale,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 8, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00723,Samuel Latham Mitchell Barlow,,PERSON,Virginia_Company_or_colonial_unverified,1,"April 14, 1896",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00724,Samuell Argoll,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 30, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00725,Saxafras,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 16, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00726,Schoolemaster,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00727,Seale,,PERSON,Virginia_Company_or_colonial_unverified,1,"MARCH 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00728,Selgate,,PERSON,Virginia_Company_or_colonial_unverified,1,"DECEMBER 19, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00729,Seward,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00730,Shee Goat,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00731,Sheffeilde,,PERSON,Virginia_Company_or_colonial_unverified,1,"MARCH 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00732,Shepparde,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00733,Shepperd,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 30, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00734,Shipping,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00735,Shipwrights,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00736,Silver Falcon,,PERSON,Virginia_Company_or_colonial_unverified,1,"May 8, 1618",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00737,Skill,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 10, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00738,Skinner,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 8, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00739,Smiths,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 11, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00740,Smyth,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 29, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00741,Sole,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 16, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00742,Somersetshire,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 16, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00743,Somes,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 27, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00744,Staples,,PERSON,Virginia_Company_or_colonial_unverified,1,"OCTOBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00745,Staples Minister,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 8, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00746,Stewarde,,PERSON,Virginia_Company_or_colonial_unverified,1,"OCTOBER 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00747,Stocke,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 14, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00748,Store,,PERSON,Virginia_Company_or_colonial_unverified,1,"MARCH 27, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00749,Stratford Bowe,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 8, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00750,Successor,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00751,Suff,,PERSON,Virginia_Company_or_colonial_unverified,1,"OCTOBER 31, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00752,Suite,,PERSON,Virginia_Company_or_colonial_unverified,1,"MARCH 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00753,Sums,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 13, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00754,supplie,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 10, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00755,Supply,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 13, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00756,Swinhoe,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00757,Swinhow,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 19, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00758,Tarre,,PERSON,Virginia_Company_or_colonial_unverified,1,"February 28, 1610",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00759,The John Carter Brown Library,,PERSON,Virginia_Company_or_colonial_unverified,1,"September 30, 1619",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00760,the King of Spain,,PERSON,Virginia_Company_or_colonial_unverified,1,"May 8, 1618",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00761,Theodore Wadsworth,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 16, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00762,THOMAS,,PERSON,Virginia_Company_or_colonial_unverified,1,"December 10, 1606",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00763,Thomas,,PERSON,Virginia_Company_or_colonial_unverified,1,"SANUARY 29, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00764,Thomas Binion,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 13, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00765,Thomas Harteastles,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 30, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00766,Thomas Harwell,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00767,Thomas Mellinge,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 3, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00768,Thomas Mellinge Citizen,,PERSON,Virginia_Company_or_colonial_unverified,1,"MARCH 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
